"site","year","sample_id","known_nest","nest_id","species","lat","long","num_obs"
"JetportSouth","2020",26,"no",1419,"Wood Stork",25.8043244352159,-80.8493043754408,1
"JetportSouth","2020",27,"yes",76,"Wood Stork",25.8051989748092,-80.8490959290555,3
"JetportSouth","2020",28,"yes",15,"Great Egret",25.8043687062019,-80.8494389465597,2
"JetportSouth","2020",29,"no",757,"Wood Stork",25.8042725584863,-80.8493594420044,1
"JetportSouth","2020",30,"yes",170,"Great Egret",25.8047563462366,-80.8489792027,3
"JetportSouth","2020",31,"no",172,"Great Egret",25.8047742152938,-80.8489338346277,1
"JetportSouth","2020",32,"yes",1221,"Wood Stork",25.8018758994835,-80.8476638327746,2
"JetportSouth","2020",33,"no",904,"Wood Stork",25.8032280145717,-80.8483758250049,1
"JetportSouth","2020",34,"no",1594,"Wood Stork",25.8042380975949,-80.8493844045898,1
"JetportSouth","2020",35,"yes",139,"Wood Stork",25.8042593519656,-80.8491243266418,4
"JetportSouth","2020",36,"no",1670,"Great Egret",25.8050648378619,-80.8490333738563,1
"JetportSouth","2020",37,"yes",370,"Great Egret",25.8042990752762,-80.8492872640854,5
"JetportSouth","2020",38,"no",1920,"White Ibis",25.8050241556901,-80.8491168779508,1
"JetportSouth","2020",39,"no",1460,"Great Egret",25.8046466840881,-80.8491084220675,1
"JetportSouth","2020",40,"yes",674,"Wood Stork",25.8018717885369,-80.8476324641566,3
"JetportSouth","2020",41,"no",148,"Wood Stork",25.8053045707919,-80.8490474119298,1
"JetportSouth","2020",42,"no",31,"Great Egret",25.8051252058728,-80.8492080751103,1
"JetportSouth","2020",43,"yes",185,"Great Egret",25.8043287206362,-80.8489909760469,3
"JetportSouth","2020",44,"yes",389,"Great Egret",25.8051238041451,-80.8492084959394,5
"JetportSouth","2020",45,"no",1445,"Great Egret",25.8048852461105,-80.8491454032946,1
"JetportSouth","2020",46,"no",1480,"Great Egret",25.8051808114375,-80.848922638365,1
"JetportSouth","2020",47,"no",696,"Wood Stork",25.8015181986629,-80.8476998204306,1
"JetportSouth","2020",48,"yes",1067,"Great Egret",25.8048071829078,-80.8490985813247,3
"JetportSouth","2020",49,"no",1269,"Great Egret",25.8048166508714,-80.8491324223033,1
"JetportSouth","2020",50,"yes",54,"Great Egret",25.8043254420896,-80.8492194160792,8
